Direction,Sample,Sep,Mouse Speed,Eye Speed,Mouse Angle,Eye Angle,Mouse I-Angle,Eye I-Angle,Mouse Region,Eye Region
1,0,0.0,0.0,243.2516046850315,0.0,2.3807654947623087,0.0,0.0,0,0
1,0,0.0,0.0,2880.6982045694517,0.0,1.6153210936213298,0.0,0.0,0,0
1,0,0.0,0.0,2300.946986734505,0.0,2.3515411660014163,0.0,0.0,0,2
1,0,0.0,0.0,537.6452169935698,0.0,2.3268679629080866,0.0,0.0,0,1
1,0,0.0,0.0,428.6011398760157,0.0,1.6432782399058197,0.0,0.0,0,1
1,0,467.0883153205017,921.1984283751798,420.78707952156236,0.5299396189013237,1.6562590562756525,0.00690562747794062,0.0,0,1
1,0,438.28915035417214,1276.479348387685,425.3718977259209,0.2079617660279965,1.4123681492379978,0.0,0.005922262268954936,0,1
1,0,403.9874512553302,1477.696271480261,324.1259105149731,0.17364416418438913,1.5727794750011468,0.0,0.0013253616775418938,0,1
1,0,373.1054649561048,1189.754842426849,99.51444448382077,0.3175559427229871,1.4466186997934165,0.0,0.0008314146292946723,0,1
1,0,343.6073462843962,1817.5612575826199,186.12879675920158,0.2629131119835848,1.579485094438544,0.0,0.0004979411258604735,0,1
1,0,317.7466942961381,1112.6376394232548,421.84782211967774,0.29081570530552064,1.6373980548928229,0.0,0.0003304080921020518,0,1
1,0,290.48058427562955,1038.4630746495186,588.3849552186538,0.17450985282827675,1.615824027289835,0.0,0.00023978934321164326,0,1
1,0,265.7708129999964,1098.7157887575654,276.6890541084381,0.241050841723758,1.6749246831438114,0.0,0.0011465324207548756,2,1
1,0,244.58747725373362,1521.2357457291528,637.4585666649634,0.4042652555726812,1.630091179835478,0.0,0.0004950259916460634,2,1
1,0,225.63235724552638,1451.8191482136015,388.50124078187537,0.5750858856937198,1.6921809481423518,0.01271731938163443,0.0,2,1
1,0,203.15691449746845,992.1031943574247,335.5604755597206,0.5161917094770702,1.5302971785178376,0.0,0.0008968196834401633,2,1
1,0,179.53881861935753,1452.3103785212104,176.80524112957326,0.5937931262793117,1.8158725216977047,0.0,0.0016533786702127619,1,1
1,0,163.52538144913902,1091.3102863808863,239.12487663272472,0.5716193559950843,1.5579079551537245,0.0,0.0007006810536543993,1,1
1,0,141.47320112025895,1063.8789774205713,405.3467134833897,0.5116693646394727,1.748770682463075,0.0,0.003127414986211495,1,1
1,0,120.5204272665012,901.2558421356067,434.22154555447764,0.5720014034842679,1.669758540923903,0.0,0.001417427348652456,1,1
1,0,92.50862472423854,575.4177070807623,95.73374218298828,0.3761584329835783,1.5077014059849518,0.0,0.0008111844142245701,1,1
1,0,69.4561804594091,695.5375414623784,171.7465417494569,0.5355527547621427,1.4150575233047245,0.0,0.0016019947723395806,1,1
